city,body_type,transmission,ownerno,brand,model,modelyear,price,insurance_validity,fuel_type,seats,kms_driven,mileage
Delhi,Hatchback,Manual,1,Maruti,Maruti Swift,2018,5.36,Comprehensive,Petrol,5,33015.0,22.38
Delhi,Hatchback,Manual,2,Honda,Honda Brio,2012,2.35,Third Party insurance,Petrol,5,44371.0,19.4
Delhi,SUV,Automatic,1,Toyota,Toyota Land Cruiser 300,2023,2.69,Comprehensive,Diesel,5,3500.0,18.9
Delhi,Hatchback,Manual,1,Maruti,Maruti Wagon R,2013,3.04,Comprehensive,Petrol,5,39045.0,18.9
Delhi,Hatchback,Manual,1,Hyundai,Hyundai i10,2013,2.95,Third Party insurance,Petrol,5,49000.0,19.81
Delhi,Sedan,Automatic,1,Honda,Honda City,2021,12.96,Comprehensive,Petrol,5,7936.0,18.3
Delhi,Sedan,Automatic,2,Audi,Audi A6,2014,10.75,Comprehensive,Diesel,5,66000.0,17.68
Delhi,Hatchback,Manual,1,Hyundai,Hyundai EON,2016,2.95,Third Party insurance,Petrol,5,65739.0,21.1
Delhi,Hatchback,Automatic,1,Maruti,Maruti Celerio,2016,4.25,Third Party insurance,Petrol,5,52407.0,23.1
Delhi,Hatchback,Automatic,1,Hyundai,Hyundai i10,2011,3.5,Third Party insurance,Petrol,5,30000.0,16.95
Delhi,Sedan,Automatic,1,BMW,BMW 5 Series,2018,43.75,Third Party insurance,Diesel,5,48000.0,17.42
Delhi,Hatchback,Manual,1,Maruti,Maruti Wagon R,2013,2.75,Third Party insurance,Petrol,5,86816.0,21.79
Delhi,Hatchback,Manual,1,Toyota,Toyota Etios Liva,2015,4.15,Third Party insurance,Petrol,5,63000.0,17.71
Delhi,Hatchback,Manual,1,Tata,Tata Tiago,2018,4.65,Third Party insurance,Petrol,5,67000.0,23.84
Delhi,Sedan,Automatic,2,Audi,Audi A4,2014,9.75,Comprehensive,Diesel,5,59000.0,17.11
Delhi,Hatchback,Manual,1,Hyundai,Hyundai i20,2016,5.45,Comprehensive,Petrol,5,68838.0,18.6
Delhi,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2017,5.1,Third Party insurance,Petrol,5,46835.0,18.9
Delhi,Sedan,Automatic,2,Honda,Honda City,2022,14.03,Third Party,Petrol,5,5242.0,18.3
Delhi,Hatchback,Manual,1,Maruti,Maruti Baleno,2022,7.49,Comprehensive,Petrol,5,17457.0,22.35
Delhi,Sedan,Manual,1,Honda,Honda Amaze,2015,4.35,Third Party insurance,Petrol,5,62789.0,18.0
Delhi,Hatchback,Automatic,1,Maruti,Maruti Alto K10,2016,3.46,Comprehensive,Petrol,5,33618.0,23.95
Delhi,Sedan,Manual,1,Honda,Honda City,2010,2.05,Third Party insurance,Petrol,5,75946.0,17.0
Delhi,SUV,Manual,1,Toyota,Toyota Fortuner,2013,9.7,Comprehensive,Diesel,7,230000.0,13.0
Delhi,Hatchback,Manual,1,Maruti,Maruti Wagon R,2013,2.57,Comprehensive,Petrol,5,87208.0,20.51
Delhi,Hatchback,Manual,1,Datsun,Datsun RediGO,2016,2.75,Third Party insurance,Petrol,5,42736.0,22.5
Delhi,Sedan,Manual,1,Toyota,Toyota Etios,2011,2.29,Comprehensive,Petrol,5,55556.0,17.6
Delhi,SUV,Manual,1,Maruti,Maruti Brezza,2023,12.5,Comprehensive,Petrol,5,2054.0,17.38
Delhi,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2023,77.5,Comprehensive,Petrol,5,1700.0,15.0
Delhi,SUV,Automatic,1,Kia,Kia Seltos,2021,17.25,Comprehensive,Petrol,5,30120.0,16.5
Delhi,Sedan,Manual,1,Hyundai,Hyundai Verna,2011,3.49,Third Party insurance,Petrol,5,32000.0,17.1
Delhi,SUV,Automatic,1,Toyota,Toyota Fortuner Legender,2023,55.0,Comprehensive,Diesel,7,1200.0,18.9
Delhi,SUV,Automatic,1,Audi,Audi Q2,2021,31.45,Third Party,Petrol,5,9600.0,18.9
Delhi,Sedan,Manual,1,Honda,Honda City,2017,6.99,Comprehensive,Petrol,5,70000.0,17.8
Delhi,SUV,Automatic,1,Toyota,Toyota Fortuner,2014,12.75,Third Party insurance,Diesel,7,85000.0,12.55
Delhi,Wagon,Automatic,1,Maruti,Maruti Wagon R,2019,5.65,Comprehensive,Petrol,5,40000.0,21.5
Delhi,Hatchback,Manual,1,Maruti,Maruti Baleno,2019,7.22,Comprehensive,Petrol,5,14163.0,21.4
Delhi,SUV,Manual,1,Mahindra,Mahindra Thar,2022,16.85,Comprehensive,Diesel,4,15000.0,15.2
Delhi,Sedan,Manual,1,Hyundai,Hyundai Aura,2020,8.04,Third Party,Petrol,5,4764.0,20.5
Delhi,SUV,Automatic,1,MG,MG Gloster,2023,43.0,Comprehensive,Diesel,7,20000.0,12.04
Delhi,MUV,Manual,1,Toyota,Toyota Innova Crysta,2022,22.75,Comprehensive,Petrol,7,7600.0,8.0
Delhi,Sedan,Automatic,1,Honda,Honda City,2016,7.42,Third Party,Petrol,5,69815.0,18.0
Delhi,SUV,Manual,1,Hyundai,Hyundai Creta,2018,9.1,Third Party insurance,Diesel,5,82000.0,22.1
Delhi,SUV,Automatic,1,BMW,BMW X1,2021,40.0,Comprehensive,Petrol,5,8400.0,14.82
Delhi,Hatchback,Manual,1,Maruti,Maruti Swift,2013,3.15,Comprehensive,Petrol,5,75463.0,22.38
Delhi,Hatchback,Manual,1,Maruti,Maruti Wagon R,2013,2.31,Comprehensive,CNG,5,66000.0,33.54
Delhi,Hatchback,Manual,1,Maruti,Maruti Baleno,2017,5.57,Third Party insurance,Petrol,5,22091.0,21.4
Delhi,Sedan,Automatic,1,BMW,BMW 6 Series,2019,57.75,Third Party insurance,Diesel,4,32000.0,17.09
Delhi,Hatchback,Manual,2,Hyundai,Hyundai i10,2012,2.31,Comprehensive,Petrol,5,65000.0,19.81
Delhi,Hatchback,Manual,1,Tata,Tata Tiago,2016,3.69,Comprehensive,Petrol,5,66000.0,23.84
Delhi,SUV,Automatic,1,BMW,BMW X5,2019,52.5,Comprehensive,Diesel,5,25000.0,15.97
Delhi,SUV,Automatic,1,Ford,Ford Endeavour,2018,26.75,Comprehensive,Diesel,7,110000.0,10.91
Delhi,SUV,Manual,1,MG,MG Astor,2022,11.5,Comprehensive,Petrol,5,15000.0,18.9
Delhi,Hatchback,Manual,1,Maruti,Maruti Baleno,2021,7.0,Comprehensive,Petrol,5,30000.0,21.4
Delhi,SUV,Automatic,1,Kia,Kia Seltos,2021,13.0,Comprehensive,Diesel,5,47000.0,17.8
Delhi,SUV,Automatic,1,BMW,BMW X1,2023,54.9,Comprehensive,Diesel,5,6000.0,20.37
Delhi,Hatchback,Automatic,2,Maruti,Maruti Baleno,2020,8.05,Third Party insurance,Petrol,5,35854.0,21.4
Delhi,SUV,Manual,1,Tata,Tata Nexon,2018,7.35,Third Party insurance,Petrol,5,43623.0,17.0
Delhi,Sedan,Manual,2,Toyota,Toyota Etios,2015,4.41,Comprehensive,Petrol,5,64229.0,16.78
Delhi,SUV,Automatic,1,Land Rover,Land Rover Discovery Sport,2021,55.75,Comprehensive,Diesel,7,33000.0,18.9
Delhi,SUV,Automatic,2,Ford,Ford Endeavour,2019,28.9,Comprehensive,Diesel,7,59605.0,10.91
Delhi,Hatchback,Manual,1,Renault,Renault KWID,2019,3.97,Comprehensive,Petrol,5,2997.0,23.01
Delhi,Hatchback,Manual,1,Renault,Renault KWID,2021,4.55,Third Party insurance,Petrol,5,9606.0,21.74
Delhi,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz S-Class,2015,38.5,Comprehensive,Diesel,5,75000.0,13.5
Delhi,Sedan,Automatic,2,Honda,Honda Amaze,2020,7.13,Third Party insurance,Petrol,5,41898.0,19.0
Delhi,Hatchback,Manual,1,Toyota,Toyota Glanza,2021,7.37,Third Party insurance,Petrol,5,23159.0,21.01
Delhi,SUV,Manual,1,Ford,Ford Ecosport,2016,5.4,Third Party,Petrol,5,53488.0,15.85
Delhi,MUV,Manual,1,Toyota,Toyota Innova Crysta,2019,17.49,Comprehensive,Diesel,7,29000.0,13.68
Delhi,SUV,Automatic,1,MG,MG Hector Plus,2023,22.0,Zero Dep,Petrol,6,6000.0,12.34
Delhi,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2019,6.27,Third Party insurance,Petrol,5,68192.0,21.21
Delhi,SUV,Manual,1,Kia,Kia Seltos,2023,15.65,Comprehensive,Petrol,5,600.0,16.8
Delhi,Sedan,Automatic,1,Jaguar,Jaguar XF,2020,46.25,Third Party insurance,Petrol,5,13000.0,10.8
Delhi,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2018,7.72,Third Party insurance,Diesel,5,67756.0,24.3
Delhi,SUV,Manual,1,Maruti,Maruti SX4 S Cross,2017,5.87,Third Party insurance,Diesel,5,83811.0,25.1
Delhi,Hatchback,Manual,1,Maruti,Maruti Celerio,2016,4.1,Comprehensive,CNG,5,68000.0,31.79
Delhi,Hatchback,Manual,1,Maruti,Maruti Swift,2022,6.99,Comprehensive,Petrol,5,4100.0,22.38
Delhi,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2020,6.42,Comprehensive,Petrol,5,46243.0,21.21
Delhi,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz CLS-Class,2014,27.0,Comprehensive,Petrol,4,37000.0,9.26
Delhi,Hatchback,Automatic,2,Nissan,Nissan Micra,2015,3.66,Comprehensive,Petrol,5,52123.0,19.34
Delhi,SUV,Automatic,2,Mercedes-Benz,Mercedes-Benz GLS,2016,49.5,Comprehensive,Diesel,7,66000.0,11.0
Delhi,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2015,4.47,Third Party insurance,Petrol,5,23690.0,18.9
Delhi,Hatchback,Manual,1,Maruti,Maruti Alto 800,2016,2.62,Zero Dep,Petrol,5,70879.0,22.05
Delhi,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2012,2.65,Comprehensive,Petrol,5,42000.0,16.47
Delhi,SUV,Automatic,2,Jaguar,Jaguar F-Pace,2018,38.75,Comprehensive,Diesel,5,56000.0,16.38
Delhi,Sedan,Manual,2,Honda,Honda City,2017,7.61,Comprehensive,Petrol,5,12651.0,17.8
Delhi,Sedan,Manual,1,Honda,Honda Amaze,2016,4.3,Comprehensive,Petrol,5,61000.0,17.8
Delhi,Hatchback,Manual,1,Maruti,Maruti Celerio,2018,4.01,Comprehensive,CNG,5,98705.0,35.6
Delhi,MUV,Automatic,1,Kia,Kia Carnival,2020,29.5,Comprehensive,Diesel,7,62000.0,14.11
Delhi,Sedan,Manual,1,Honda,Honda Amaze,2014,3.8,Comprehensive,Petrol,5,28000.0,18.0
Delhi,SUV,Manual,1,Mahindra,Mahindra Bolero Power Plus,2020,8.25,Comprehensive,Diesel,7,36000.0,16.5
Delhi,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2017,6.35,Comprehensive,Diesel,5,32000.0,28.4
Delhi,SUV,Automatic,1,BMW,BMW X1,2017,22.5,Third Party insurance,Diesel,5,38000.0,20.68
Delhi,Hatchback,Manual,1,Maruti,Maruti Alto K10,2017,3.4,Comprehensive,Petrol,5,33000.0,23.95
Delhi,Sedan,Automatic,1,Hyundai,Hyundai Verna,2018,9.5,Third Party insurance,Diesel,5,68045.0,22.0
Delhi,SUV,Manual,1,Mahindra,Mahindra Scorpio Classic,2022,18.25,Third Party insurance,Diesel,7,12000.0,18.9
Delhi,SUV,Automatic,1,Mercedes-Benz,Mercedes-Benz GLC,2023,72.0,Comprehensive,Diesel,5,4000.0,18.9
Delhi,Hatchback,Manual,1,Maruti,Maruti Wagon R,2018,3.92,Zero Dep,Petrol,5,19765.0,20.51
Delhi,SUV,Manual,1,Mahindra,Mahindra XUV300,2021,12.05,Third Party insurance,Petrol,5,7076.0,16.82
Delhi,Sedan,Manual,1,Honda,Honda City,2017,7.43,Zero Dep,Petrol,5,30560.0,17.8
Delhi,Sedan,Automatic,1,Jaguar,Jaguar XE,2020,33.75,Comprehensive,Diesel,5,5000.0,18.9
Delhi,Hatchback,Manual,1,Maruti,Maruti Celerio,2018,4.85,Third Party insurance,CNG,5,47944.0,31.79
Delhi,SUV,Automatic,1,Hyundai,Hyundai Creta,2016,8.79,Comprehensive,Petrol,5,78550.0,13.0
Delhi,SUV,Automatic,1,Hyundai,Hyundai Tucson,2017,10.5,Third Party insurance,Petrol,5,65000.0,12.95
Delhi,SUV,Automatic,1,Kia,Kia Seltos,2022,19.8,Comprehensive,Diesel,5,32000.0,18.0
Delhi,Sedan,Manual,2,Honda,Honda Amaze,2017,4.62,Comprehensive,Petrol,5,58996.0,19.5
Delhi,Sedan,Automatic,2,Jaguar,Jaguar XE,2018,26.5,Comprehensive,Diesel,5,34000.0,13.5
Delhi,Hatchback,Manual,2,Hyundai,Hyundai i20,2015,5.09,Third Party insurance,Petrol,5,59537.0,18.6
Delhi,Hatchback,Manual,1,Maruti,Maruti Wagon R,2022,5.3,Comprehensive,Petrol,5,9314.0,21.79
Delhi,SUV,Manual,2,Nissan,Nissan Kicks,2019,7.0,Third Party insurance,Petrol,5,60000.0,18.9
Delhi,Sedan,Manual,1,Honda,Honda Amaze,2014,3.1,Third Party insurance,Petrol,5,41684.0,18.6
Delhi,Sedan,Automatic,3,Audi,Audi A4,2011,7.0,Third Party insurance,Petrol,5,70000.0,12.3
Delhi,Hatchback,Manual,1,Toyota,Toyota Etios Liva,2016,4.4,Comprehensive,Petrol,5,51607.0,18.16
Delhi,Sedan,Manual,1,Tata,Tata Zest,2015,4.0,Third Party insurance,Diesel,5,90000.0,20.65
Delhi,MUV,Automatic,1,Kia,Kia Carnival,2020,30.5,Third Party insurance,Diesel,7,30000.0,14.11
Delhi,SUV,Manual,1,Mahindra,Mahindra Thar,2022,15.75,Third Party insurance,Diesel,4,40000.0,15.2
Delhi,SUV,Automatic,1,Mercedes-Benz,Mercedes-Benz GLC,2020,49.95,Comprehensive,Diesel,5,35000.0,18.9
Delhi,Hatchback,Manual,1,Maruti,Maruti Swift,2013,3.6,Comprehensive,Petrol,5,97672.0,22.38
Delhi,Sedan,Manual,3,Hyundai,Hyundai Verna,2014,3.6,Third Party insurance,Petrol,5,90000.0,17.01
Delhi,Hatchback,Manual,2,Nissan,Nissan Micra,2015,3.44,Comprehensive,Petrol,5,68740.0,18.06
Delhi,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2018,35.65,Comprehensive,Petrol,5,37000.0,14.74
Delhi,Sedan,Manual,1,Maruti,Maruti Ciaz,2017,6.0,Third Party insurance,Diesel,5,40000.0,28.09
Delhi,Sedan,Manual,2,Honda,Honda Amaze,2015,3.4,Third Party insurance,Petrol,5,86245.0,18.0
Delhi,Hatchback,Automatic,2,Volkswagen,Volkswagen Polo,2016,6.75,Third Party insurance,Petrol,5,40000.0,17.21
Delhi,Sedan,Automatic,2,BMW,BMW 3 Series GT,2020,43.75,Comprehensive,Petrol,5,15000.0,15.34
Delhi,Hatchback,Manual,2,Maruti,Maruti Alto 800,2016,2.94,Comprehensive,Petrol,5,60896.0,22.05
Delhi,Sedan,Manual,1,Honda,Honda City,2013,3.75,Third Party insurance,Petrol,5,60000.0,16.8
Delhi,Sedan,Automatic,2,Maruti,Maruti Swift Dzire,2021,8.01,Comprehensive,Petrol,5,18340.0,22.61
Delhi,SUV,Automatic,1,Jeep,Jeep Compass,2022,29.0,Third Party insurance,Diesel,5,20000.0,14.9
Delhi,SUV,Automatic,2,Hyundai,Hyundai Creta,2017,8.0,Third Party insurance,Diesel,5,70000.0,17.01
Delhi,Hatchback,Manual,1,Maruti,Maruti Wagon R,2015,3.13,Comprehensive,CNG,5,75000.0,33.54
Delhi,SUV,Manual,1,Honda,Honda WR-V,2017,5.1,Third Party insurance,Petrol,5,40000.0,17.5
Delhi,SUV,Automatic,2,Audi,Audi Q3,2014,11.25,Third Party insurance,Diesel,5,57000.0,15.73
Delhi,Hatchback,Manual,1,Maruti,Maruti Baleno,2016,4.55,Comprehensive,Petrol,5,48000.0,21.4
Delhi,Sedan,Manual,1,Honda,Honda City,2011,3.0,Third Party insurance,Petrol,5,120000.0,17.0
Delhi,SUV,Automatic,1,Ford,Ford Ecosport,2017,7.25,Comprehensive,Petrol,5,25000.0,14.7
Delhi,MUV,Automatic,1,Toyota,Toyota Innova Crysta,2021,23.25,Third Party insurance,Diesel,7,29000.0,12.0
Delhi,Hatchback,Manual,1,Ford,Ford Figo,2019,5.15,Comprehensive,Diesel,5,63176.0,25.83
Delhi,Sedan,Automatic,1,Audi,Audi A4,2021,40.0,Comprehensive,Petrol,5,24000.0,17.42
Delhi,Hatchback,Manual,1,Renault,Renault KWID,2020,4.18,Comprehensive,Petrol,5,22820.0,21.74
Delhi,SUV,Automatic,1,Land Rover,Land Rover Range Rover Evoque,2022,76.0,Comprehensive,Diesel,5,5000.0,18.9
Delhi,Hatchback,Manual,1,Hyundai,Hyundai i10,2009,2.0,Third Party insurance,Petrol,5,30000.0,20.36
Delhi,Sedan,Automatic,1,Maruti,Maruti Swift Dzire,2017,6.85,Comprehensive,Petrol,5,74538.0,21.21
Delhi,SUV,Automatic,1,Mercedes-Benz,Mercedes-Benz GLC,2019,36.0,Third Party insurance,Petrol,5,40000.0,11.5
Delhi,Hatchback,Manual,1,Maruti,Maruti Alto 800,2018,2.89,Comprehensive,Petrol,5,45399.0,22.05
Delhi,Sedan,Manual,2,Volkswagen,Volkswagen Ameo,2018,6.1,Third Party,Petrol,5,24940.0,19.44
Delhi,SUV,Automatic,1,Hyundai,Hyundai Creta,2019,14.0,Comprehensive,Diesel,5,22000.0,17.01
Delhi,Sedan,Manual,1,Honda,Honda Amaze,2014,3.23,Comprehensive,Petrol,5,98681.0,18.0
Delhi,SUV,Automatic,1,Mercedes-Benz,Mercedes-Benz GLE,2023,95.0,Comprehensive,Diesel,5,6000.0,18.9
Delhi,Hatchback,Manual,1,Maruti,Maruti Baleno,2017,5.25,Comprehensive,Petrol,5,40000.0,21.01
Delhi,SUV,Manual,1,Honda,Honda WR-V,2018,7.25,Comprehensive,Diesel,5,58000.0,25.5
Delhi,Hatchback,Manual,1,Hyundai,Hyundai i20,2015,4.25,Comprehensive,Diesel,5,75000.0,22.54
Delhi,SUV,Manual,1,Ford,Ford Ecosport,2014,3.5,Comprehensive,Diesel,5,76000.0,22.7
Delhi,Hatchback,Automatic,1,Renault,Renault KWID,2017,3.25,Comprehensive,Petrol,5,60000.0,24.04
Delhi,Sedan,Automatic,1,Honda,Honda City,2016,6.75,Comprehensive,Petrol,5,58000.0,18.0
Delhi,Sedan,Manual,2,Volkswagen,Volkswagen Jetta,2013,4.15,Comprehensive,Petrol,5,80000.0,14.69
Delhi,Sedan,Automatic,1,Volvo,Volvo S90,2018,38.75,Third Party insurance,Diesel,5,20000.0,18.0
Delhi,Hatchback,Manual,1,Maruti,Maruti Baleno,2017,5.89,Comprehensive,Petrol,5,42841.0,21.4
Delhi,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2017,6.5,Comprehensive,Diesel,5,67000.0,24.3
Delhi,MUV,Manual,1,Maruti,Maruti XL6,2020,10.27,Third Party insurance,Petrol,6,26000.0,19.01
Delhi,Hatchback,Manual,1,Maruti,Maruti Wagon R,2017,3.75,Third Party insurance,Petrol,5,40000.0,18.9
Delhi,SUV,Manual,1,Mahindra,Mahindra XUV500,2019,13.0,Third Party insurance,Diesel,7,60000.0,15.1
Delhi,Sedan,Manual,2,Hyundai,Hyundai Verna,2015,9.03,Comprehensive,Petrol,5,37140.0,17.01
Delhi,Hatchback,Manual,1,Maruti,Maruti Celerio,2018,3.5,Third Party insurance,CNG,5,120000.0,31.79
Delhi,SUV,Automatic,1,Toyota,Toyota Fortuner,2018,28.5,Third Party insurance,Diesel,7,74000.0,12.9
Delhi,Hatchback,Manual,1,Hyundai,Hyundai i20,2021,9.04,Zero Dep,Petrol,5,16430.0,21.0
Delhi,SUV,Manual,1,Toyota,Toyota Urban cruiser,2022,9.5,Third Party insurance,Petrol,5,10000.0,17.03
Delhi,Sedan,Automatic,1,Honda,Honda City,2017,9.49,Comprehensive,Petrol,5,63054.0,18.0
Delhi,Sedan,Automatic,1,Skoda,Skoda Superb,2022,39.0,Comprehensive,Petrol,5,12000.0,15.1
Delhi,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2022,74.0,Comprehensive,Diesel,5,13000.0,16.1
Delhi,SUV,Automatic,2,Hyundai,Hyundai Creta,2018,10.99,Comprehensive,Diesel,5,32000.0,17.01
Delhi,SUV,Manual,1,Hyundai,Hyundai Creta,2022,15.11,Comprehensive,Petrol,5,3500.0,18.9
Delhi,Convertibles,Automatic,1,Mercedes-Benz,Mercedes-Benz SLC,2017,64.75,Third Party insurance,Petrol,2,7023.0,19.0
Delhi,SUV,Automatic,1,Mercedes-Benz,Mercedes-Benz GLE,2022,92.0,Comprehensive,Diesel,5,5000.0,18.9
Delhi,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz A-Class Limousine,2021,40.0,Comprehensive,Petrol,5,11000.0,18.9
Delhi,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2020,42.5,Third Party insurance,Petrol,5,11000.0,11.9
Delhi,Hatchback,Manual,1,Maruti,Maruti Swift,2017,4.22,Third Party insurance,Petrol,5,50629.0,22.38
Delhi,Hatchback,Automatic,1,Maruti,Maruti Baleno,2019,6.78,Zero Dep,Petrol,5,63534.0,21.4
Delhi,Hatchback,Manual,1,Hyundai,Hyundai EON,2018,3.0,Comprehensive,Petrol,5,52000.0,20.3
Delhi,Hatchback,Manual,1,Maruti,Maruti Alto 800,2022,4.96,Zero Dep,CNG,4,33695.0,31.59
Delhi,Hatchback,Automatic,1,Honda,Honda Jazz,2015,4.63,Third Party,Petrol,5,68744.0,19.0
Delhi,Sedan,Manual,1,Honda,Honda City,2013,4.55,Third Party insurance,Petrol,5,70000.0,16.8
Delhi,Hatchback,Automatic,1,Tata,Tata Tiago,2020,7.51,Third Party,Petrol,5,9540.0,23.84
Delhi,Sedan,Automatic,1,Maruti,Maruti Ciaz,2017,7.75,Comprehensive,Petrol,5,45000.0,19.12
Delhi,Hatchback,Manual,1,Maruti,Maruti Baleno,2019,6.78,Zero Dep,Petrol,5,36861.0,21.4
Delhi,SUV,Manual,1,Ford,Ford Ecosport,2017,5.5,Comprehensive,Petrol,5,68000.0,15.9
Delhi,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2014,3.9,Comprehensive,Petrol,5,68000.0,19.1
Delhi,Hatchback,Manual,1,Maruti,Maruti Swift,2015,3.95,Comprehensive,Petrol,5,38000.0,21.21
Delhi,Hatchback,Manual,1,Renault,Renault KWID,2017,2.95,Comprehensive,Petrol,5,39000.0,23.01
Delhi,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2017,5.99,Comprehensive,Petrol,5,40000.0,16.2
Delhi,SUV,Automatic,1,MG,MG Hector Plus,2020,17.49,Comprehensive,Petrol,6,18000.0,11.67
Delhi,Hatchback,Automatic,1,Maruti,Maruti Wagon R,2019,3.99,Comprehensive,Petrol,5,60000.0,20.51
Delhi,Sedan,Manual,1,Ford,Ford Aspire,2018,4.49,Comprehensive,Diesel,5,40000.0,25.83
Delhi,Hatchback,Manual,1,Maruti,Maruti Alto K10,2018,3.0,Comprehensive,Petrol,5,68000.0,23.95
Delhi,Hatchback,Manual,2,Maruti,Maruti Ignis,2017,4.49,Comprehensive,Petrol,5,40000.0,20.89
Delhi,Hatchback,Manual,1,Maruti,Maruti Wagon R,2014,2.95,Comprehensive,Petrol,5,37000.0,21.79
Delhi,Sedan,Automatic,1,Maruti,Maruti Swift Dzire,2018,6.49,Zero Dep,Petrol,5,21912.0,21.21
Delhi,Hatchback,Manual,1,Hyundai,Hyundai i10,2013,2.74,Third Party,Petrol,5,74564.0,20.36
Delhi,Hatchback,Manual,1,Maruti,Maruti Alto 800,2019,3.75,Comprehensive,Petrol,5,48000.0,24.7
Delhi,Sedan,Automatic,1,Honda,Honda City,2017,8.01,Comprehensive,Petrol,5,96758.0,18.0
Delhi,Sedan,Manual,1,Honda,Honda Amaze,2018,5.91,Zero Dep,Diesel,5,60341.0,25.8
Delhi,Hatchback,Manual,1,Maruti,Maruti Swift,2017,4.34,Third Party,Petrol,5,36973.0,20.4
Delhi,Sedan,Manual,1,Maruti,Maruti Ciaz,2017,6.99,Comprehensive,Diesel,5,39000.0,28.09
Delhi,Hatchback,Manual,1,Maruti,Maruti Wagon R,2013,2.71,Third Party,Petrol,5,52514.0,18.9
Delhi,Hatchback,Manual,1,Maruti,Maruti Wagon R,2022,5.55,Comprehensive,Petrol,5,13001.0,21.5
Delhi,SUV,Manual,1,Hyundai,Hyundai Creta,2018,8.25,Comprehensive,Diesel,5,72000.0,22.1
Delhi,SUV,Manual,1,Ford,Ford Ecosport,2017,5.99,Comprehensive,Petrol,5,62000.0,15.9
Delhi,Sedan,Manual,1,Toyota,Toyota Etios,2017,4.81,Comprehensive,Petrol,5,34000.0,16.78
Delhi,Sedan,Manual,1,Honda,Honda Amaze,2015,3.85,Comprehensive,Petrol,5,67000.0,18.0
Delhi,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2019,6.99,Comprehensive,Petrol,5,45000.0,18.78
Delhi,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2013,3.31,Comprehensive,Petrol,5,64000.0,20.85
Delhi,Hatchback,Manual,2,Chevrolet,Chevrolet Beat,2013,1.78,Comprehensive,Petrol,5,58000.0,18.6
Delhi,SUV,Automatic,2,Hyundai,Hyundai Creta,2017,9.25,Comprehensive,Petrol,5,48000.0,14.8
Delhi,Hatchback,Manual,1,Maruti,Maruti Ritz,2013,2.9,Comprehensive,Petrol,5,70000.0,18.5
Delhi,Sedan,Automatic,2,Maruti,Maruti Ciaz,2017,5.7,Comprehensive,Petrol,5,59863.0,19.12
Delhi,Hatchback,Manual,1,Maruti,Maruti Alto 800,2022,4.92,Zero Dep,CNG,4,18468.0,31.59
Delhi,Hatchback,Manual,2,Ford,Ford Freestyle,2018,5.3,Third Party,Petrol,5,42173.0,19.0
Delhi,SUV,Automatic,2,Ford,Ford Ecosport,2015,4.65,Comprehensive,Petrol,5,68631.0,14.7
Delhi,Hatchback,Manual,1,Maruti,Maruti Alto 800,2021,3.51,Zero Dep,Petrol,5,18833.0,22.05
Delhi,Hatchback,Manual,1,Maruti,Maruti Ignis,2021,5.15,Third Party,Petrol,5,55418.0,20.89
Delhi,Hatchback,Manual,1,Maruti,Maruti Wagon R,2013,2.25,Third Party insurance,Petrol,5,20000.0,20.51
Delhi,MUV,Manual,1,Renault,Renault Triber,2020,6.2,Zero Dep,Petrol,7,53400.0,20.0
Delhi,Hatchback,Manual,1,Renault,Renault KWID,2018,3.49,Comprehensive,Petrol,5,25000.0,23.01
Delhi,SUV,Automatic,1,Jeep,Jeep Compass,2019,13.85,Comprehensive,Petrol,5,87576.0,14.1
Delhi,Hatchback,Manual,1,Honda,Honda Brio,2014,2.9,Comprehensive,Petrol,5,58000.0,19.4
Delhi,MUV,Manual,1,Datsun,Datsun GO Plus,2015,2.85,Comprehensive,Petrol,7,75000.0,19.44
Delhi,Sedan,Automatic,1,Volkswagen,Volkswagen Vento,2013,3.3,Comprehensive,Petrol,5,69000.0,14.8
Delhi,SUV,Manual,1,Mahindra,Mahindra Thar,2015,5.49,Comprehensive,Diesel,6,20000.0,16.55
Delhi,Hatchback,Manual,1,Maruti,Maruti Alto 800,2020,3.65,Comprehensive,Petrol,5,45000.0,22.05
Delhi,Sedan,Manual,1,Maruti,Maruti Swift Dzire Tour,2021,6.5,Third Party insurance,CNG,5,20000.0,26.55
